video_id,v_pub_datetime,v_total_comments,v_year_views,v_month_views,v_week_views,v_day_views,v_likes,v_dislikes,v_duration,v_cr_click_like_7_days,v_cr_click_dislike_7_days,v_cr_click_vtop_7_days,v_cr_click_long_view_7_days,v_cr_click_comment_7_days,v_cr_click_like_30_days,v_cr_click_dislike_30_days,v_cr_click_vtop_30_days,v_cr_click_long_view_30_days,v_cr_click_comment_30_days,v_cr_click_like_1_days,v_cr_click_dislike_1_days,v_cr_click_vtop_1_days,v_cr_click_long_view_1_days,v_cr_click_comment_1_days,v_is_hidden,v_is_deleted,v_avg_watchtime_1_day,v_avg_watchtime_7_day,v_avg_watchtime_30_day,v_frac_avg_watchtime_1_day_duration,v_frac_avg_watchtime_7_day_duration,v_frac_avg_watchtime_30_day_duration,v_category_popularity_percent_7_days,v_category_popularity_percent_30_days,v_long_views_1_days,v_long_views_7_days,v_long_views_30_days,row_number,title,description,category_id,author_id,title_length
f3d2e510-cf58-47cd-ad75-bbf65a37ee7d,2024-07-09 11:20:16+03:00,9,70589,64585,41412,10283,1469,1,366.6,0.01207379503525548,0.0024147590070510965,0.0024147590070510965,38.11938568530861,0.0,1.8332430130835333,0.0015483471394286599,1.7248587133235271,40.69520786560347,0.0046450414182859796,0.0,0.0,0.0,0.0,0.0,0,0,205.94009530292715,196.99700569883126,173.96804211504218,0.561756942997619,0.5373622632264901,0.4745445775096622,6.561679924597483,4.208400922765609,0,15786,26283,1,ИЗУЧАЕМ НАСЕКОМЫХ | ИЩЕМ НАСЕКОМЫХ В ГОРОДЕ,"В этом видео мы с Егориком решили отправиться на поиск насекомых в городской среде. Мы  будем учить названия насекомых и где они живут: бабочки, , муха, божья коровка, гусеница, жук, кузнечик, пчела, оса, шмель, паук. Приятного просмотра.",Детям,3b2956e3-c9d3-4def-9e9e-37f6ad79bd43,238
3d522f8e-f936-4262-b8b9-136b87151e50,2024-03-07 04:33:30+03:00,19,25118,54,16,3,2549,1,259.966,0.0,0.0,0.0,56.25,0.0,0.0,0.0,0.0,61.111111111111114,0.0,0.0,0.0,0.0,0.0,0.0,0,0,137.66666666666666,118.875,133.07407407407408,0.5295564291740714,0.4572713354823323,0.5118903013243042,1.3296532211026277,1.696999901439865,0,9,33,1,Изучаем космос // образовательные видео Valynha,"Приветствую всех, на своем канале! Тут вы потренируете свою фонтазию и внимательность, узнаете больше интересной информации с детским-образовательным контентом! На моем канале вы можете найти больше познавательных видео для вас и ваших детишек. Не забывайте ставить ракеты и подписывайтесь 💗 Так же можешь найти меня тут: Yappy: Valynha instagram: Valynha  email  Спасибо за ваш лайк!",Детям,f47e35ee-e1fb-4062-924d-076eec203b3f,384
f1862571-7b46-4d6a-a3dc-61e9ca9f8a00,2024-08-07 09:30:08+03:00,1,108696,108696,108696,18196,76,10,1522.092,0.06991977625671598,0.009199970560094207,0.0009199970560094208,39.40715389710753,0.0009199970560094208,0.06991977625671598,0.009199970560094207,0.0009199970560094208,39.40715389710753,0.0009199970560094208,0.0,0.0,0.0,0.0,0.0,0,0,540.0162123543636,577.0073691764186,577.0073691764186,0.3547855269946649,0.37908836599654855,0.37908836599654855,6.561679924597483,4.208400922765609,0,42834,42834,1,"Флора и Фортуна спасают рыбу от браконьера - Песенки Фортуны - Водичка, водица","Флора и Фортуна сегодня будут переплывать озеро на лодке. Но лодка не движется. Может, ей не даёт двигаться осьминог? Осьминоги не живут в таком водоёме! В воде много железок, девчонкам предстоит их достать и очистить воду. Ой, девочки попали в рыболовную сеть. Надо найти того, кто расставил рыболовную сеть. Это браконьер! Его нужно догнать и остановить! Получится ли это у Флоры и Фортуны. Подпишись на канал  , чтобы не пропустить ни одной серии любимых мультфильмов. Песенки Фортуны – это музыкальный мультсериал для самых маленьких зрителей и защитников природы. Малышка Фортуна и ее веселые песенки расскажут детишкам о простых правилах хорошего и доброго экоповедения. Мультсериал учит детей заботиться о природе и поднимает важные темы защиты экологии. #песенкифортуны #напомощь #защитаприроды",Детям,c3b25c9d-9cfb-4e86-8534-384452b157d3,802
c76e5b53-3f3b-485d-89d7-fbd415d4ea44,2024-08-06 09:30:07+03:00,0,108152,108152,108151,17847,39,4,1347.013,0.03606069292008396,0.003698532607188098,0.0,34.63121006740575,0.0,0.036060359494045416,0.003698498409645684,0.0,34.63088985871736,0.0,0.0,0.0,0.0,0.0,0.0,0,0,439.08511234381126,462.704404027702,462.7003291663585,0.32596946899830315,0.3435040374723199,0.34350101236317576,6.561679924597483,4.208400922765609,0,37454,37454,1,ЯРКИЙ ХИТ-ПАРАД - Песенки Фортуны - Любимые песенки,"Давайте споём все вместе самый яркий хит-парад. Раз-два-три, поём любимые песни, заряжаемся отличным настроением и помогаем природе. Подпишись на канал, чтобы не пропустить ни одной серии любимых мультфильмов. Песенки Фортуны – это музыкальный мультсериал для самых маленьких зрителей и защитников природы. Малышка Фортуна и ее веселые песенки расскажут детишкам о простых правилах хорошего и доброго экоповедения. Мультсериал учит детей заботиться о природе и поднимает важные темы защиты экологии. #песенкифортуны #песенки #яркийхитпарад",Детям,c3b25c9d-9cfb-4e86-8534-384452b157d3,539
f8552538-ac7c-47f9-9043-6732906b4d3f,2023-06-04 19:14:30+03:00,0,14154,1311,1228,330,2369,0,257.2,29.071661237785015,0.0,44.70684039087948,16.612377850162865,0.0,27.30739893211289,0.0,41.87643020594966,20.06102212051869,0.0,0.0,0.0,0.0,0.0,0.0,0,0,24.906060606060606,32.156351791530945,39.93592677345538,0.09683538338281729,0.12502469592352622,0.15527187703520753,6.561679924597483,4.208400922765609,0,204,263,1,Крутая игровая комната! & Сюрприз от Марио !,"Получив сообщение с просьбой о помощи от нашего друга Марио , мы не раздумывая отправились по тому адресу , что был указал в сообщении … Это была Крутая игровая комната, где мы просто потерялись в зонах развлечения … Где мы нашли Марио и что же случилось вы увидите в этой серии ! Честно - мы были в шоке 😨",Детям,4f9880ed-d43f-4129-bf5f-4634a11f5c28,306
8d917137-6800-4c3c-9a7e-238fa33e3c14,2023-11-18 16:19:21+03:00,6,31552,1147,973,299,2364,0,357.377,33.60739979445015,0.0,50.66803699897225,4.213771839671121,0.0,28.50915431560593,0.0,42.98169136878814,8.805579773321709,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12.976588628762542,18.977389516957864,35.28334786399302,0.03631064290304788,0.053101877056883524,0.09872864751786775,2.1834514210783746,2.416910405123547,0,41,101,1,Батл! У кого игрушка круче ? 🤩,У каждого из нас разные интересы и мы решили устроить батл и выяснить чья игрушка круче 🫣 Для этого мы взяли конструктор и 3d ручку ! Что из этого получилось смотрите в этом ролике и пишите в комментариях какая игрушка вам понравилась больше 😉,Детям,4f9880ed-d43f-4129-bf5f-4634a11f5c28,243
f1d6389b-9a11-4bcf-adaf-8aa2ada24c61,2021-04-02 11:16:04+03:00,22,377190,111825,84462,17439,91,3,303.532,0.04262271790864531,0.0011839643863512585,0.00828775070445881,54.47301745163505,0.0035518931590537758,0.042029957522915266,0.000894254415381176,0.008942544153811759,55.8953722334004,0.0026827632461435278,0.0,0.0,0.0,0.0,0.0,0,0,206.32714031767875,202.89846321422652,195.93427230046947,0.6797541620576373,0.6684582291627458,0.6455143849757834,6.561679924597483,4.208400922765609,0,46009,62505,1,"Три кота, 1 сезон, 1 серия","«Три кота» — это история о повседневной жизни, отношениях и приключениях трех маленьких любознательных котят: Коржика, Компота и их младшей сестренки Карамельки. В их большой семье жизнь никогда не стоит на месте: вместе они учатся выражать свои эмоции, поддерживать друг друга и находить выход из любой, даже непростой на первый взгляд ситуации, при помощи своей фантазии и родительского совета.",Детям,b2cdb484-dacb-4cea-9906-7cb2c6571a23,396
2ac2accc-f3c8-4aeb-be7b-f7dacb347058,2024-08-07 09:02:08+03:00,1,99211,99211,99211,14295,69,4,712.0,0.06954873955508965,0.00403181098870085,0.010079527471752125,47.72857848424066,0.0010079527471752124,0.06954873955508965,0.00403181098870085,0.010079527471752125,47.72857848424066,0.0010079527471752124,0.0,0.0,0.0,0.0,0.0,0,0,291.94060860440715,342.0239388777454,342.0239388777454,0.41002894466911116,0.48037070067099075,0.48037070067099075,6.561679924597483,4.208400922765609,0,47352,47352,1,КАК ГОВОРЯТ ЖИВОТНЫЕ? Звуки животных для детей || Учим животных для самых маленьких,"Кто как говорит? Как называются звуки, издаваемые животными и как разговаривают домашние животные, дикие животные и птицы? Развивающих мультфильмов на нашем канале  - Как говорят животные для детей. Самые маленькие зрители узнают как говорят животные, и как это правильно называется. Учим звуки животных весело!  Мы постарались сделать наши мультфильмы красочными, простыми и добрыми. Очень надеемся, что они Вам понравятся!",Детям,68854e25-4de9-4c54-9fee-cde44626984e,424
5a20c3d7-047b-451f-b3fc-5e3c7d658d2e,2024-04-26 02:41:48+03:00,8,11616,2472,113,17,2251,0,367.571,0.0,0.0,0.0,34.51327433628319,0.0,12.944983818770227,0.0,14.522653721682849,23.78640776699029,0.0,0.0,0.0,0.0,0.0,0.0,0,0,67.52941176470588,125.58407079646018,85.39239482200647,0.18371800758140844,0.3416593550537452,0.23231537532070393,1.1887918257226688,1.056837421115298,0,39,588,1,География для детей // образовательные видео Valynha,"Приветствую всех, на своем канале! Тут вы потренируете свою фонтазию и внимательность, узнаете больше интересной информации с детским-образовательным контентом! На моем канале вы можете найти больше познавательных видео для вас и ваших детишек. Не забывайте ставить ракеты и подписывайтесь . Так же можешь найти меня тут: Yappy: Valynha instagram: Valynha  email  Спасибо за ваш лайк!",Детям,f47e35ee-e1fb-4062-924d-076eec203b3f,384
83320230-aa97-4dd0-9a81-166b95b3acb5,2024-05-01 03:18:07+03:00,9,11946,240,101,26,2247,0,360.907,0.0,0.0,0.0,45.54455445544554,0.0,0.0,0.0,0.0,52.083333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0,0,206.03846153846155,200.33663366336634,191.96666666666667,0.5708907323450683,0.5550921252936805,0.5319006466116387,6.561679924597483,4.208400922765609,0,46,125,1,Что это за гриб? // образовательные видео Valynha,"Приветствую всех, на своем канале! Тут вы потренируете свою фонтазию и внимательность, узнаете больше интересной информации с детским-образовательным контентом! На моем канале вы можете найти больше познавательных видео для вас и ваших детишек. Не забывайте ставить ракеты и подписывайтесь . Так же можешь найти меня тут: Yappy: Valynha instagram: Valynha  email  Спасибо за ваш лайк!",Детям,f47e35ee-e1fb-4062-924d-076eec203b3f,384
